"flt_id"	"fltNum"	"depStn"	"arrStn"	"utcSTD"	"utcSTA"	"cancelled"	"utcEstOUT"	"utcEstIN"	"utcATD"	"utcATA"	"first"	"business"	"coach"	"ac_registration"
"FL-EK-0521-20161231-TRV-DXB-0"	"0521"	"TRV"	"DXB"	2016-12-31 04:35:00	2016-12-31 08:55:00	"false"	2016-12-31 04:35:00	2016-12-31 08:55:00	NA	NA	0	35	215	"A0WGI"
"FL-EK-0566-20161229-DXB-BLR-0"	"0566"	"DXB"	"BLR"	2016-12-29 09:35:00	2016-12-29 13:05:00	"false"	2016-12-29 09:35:00	2016-12-29 13:05:00	NA	NA	1	20	304	"A0WCQ"
"FL-EK-0608-20161228-DXB-KHI-0"	"0608"	"DXB"	"KHI"	2016-12-28 10:25:00	2016-12-28 12:35:00	"false"	2016-12-28 10:25:00	2016-12-28 12:35:00	NA	NA	0	30	315	"A0WBP"
"FL-EK-0305-20161227-PVG-DXB-0"	"0305"	"PVG"	"DXB"	2016-12-27 22:15:00	2016-12-28 08:20:00	"false"	2016-12-27 22:15:00	2016-12-28 08:20:00	NA	NA	1	11	94	"A0WDQ"
"FL-EK-0847-20161229-DXB-DOH-0"	"0847"	"DXB"	"DOH"	2016-12-29 22:05:00	2016-12-29 23:20:00	"false"	2016-12-29 22:05:00	2016-12-29 23:20:00	NA	NA	1	14	132	"A0WIK"
"FL-EK-0928-20161228-CAI-DXB-0"	"0928"	"CAI"	"DXB"	2016-12-28 10:15:00	2016-12-28 13:45:00	"false"	2016-12-28 10:15:00	2016-12-28 13:45:00	NA	NA	6	41	296	"A0WGO"
"FL-EK-0004-20161230-LHR-DXB-0"	"0004"	"LHR"	"DXB"	2016-12-30 20:20:00	2016-12-31 03:05:00	"false"	2016-12-30 20:20:00	2016-12-31 03:05:00	NA	NA	12	73	417	"A0WFN"
"FL-EK-0806-20161231-JED-DXB-0"	"0806"	"JED"	"DXB"	2016-12-31 08:05:00	2016-12-31 10:45:00	"false"	2016-12-31 08:05:00	2016-12-31 10:45:00	NA	NA	0	41	337	"A0WCP"
"FL-EK-0225-20161231-DXB-SFO-0"	"0225"	"DXB"	"SFO"	2016-12-31 04:45:00	2016-12-31 20:45:00	"false"	2016-12-31 04:45:00	2016-12-31 20:45:00	NA	NA	2	71	382	"A0WLE"
"FL-EK-0569-20161227-BLR-DXB-0"	"0569"	"BLR"	"DXB"	2016-12-27 22:50:00	2016-12-28 02:50:00	"false"	2016-12-27 22:50:00	2016-12-28 02:50:00	NA	NA	0	30	305	"A0WMB"
"FL-EK-0017-20161227-DXB-MAN-0"	"0017"	"DXB"	"MAN"	2016-12-27 03:15:00	2016-12-27 11:20:00	"false"	2016-12-27 03:15:00	2016-12-27 11:20:00	2016-12-27 03:15:00	2016-12-27 11:20:00	1	15	313	"A0WFM"
"FL-EK-0867-20161229-MCT-DXB-0"	"0867"	"MCT"	"DXB"	2016-12-29 00:55:00	2016-12-29 02:05:00	"false"	2016-12-29 00:55:00	2016-12-29 02:05:00	NA	NA	1	2	131	"A0WCD"
"FL-EK-0434-20161228-DXB-BNE-0"	"0434"	"DXB"	"BNE"	2016-12-28 06:25:00	2016-12-28 20:40:00	"false"	2016-12-28 06:25:00	2016-12-28 20:40:00	NA	NA	5	51	339	"A0WFZ"
"FL-EK-0228-20161228-SEA-DXB-0"	"0228"	"SEA"	"DXB"	2016-12-28 17:00:00	2016-12-29 07:30:00	"false"	2016-12-28 17:00:00	2016-12-29 07:30:00	NA	NA	3	12	256	"A0WDT"
"FL-EK-0979-20161227-DXB-IKA-0"	"0979"	"DXB"	"IKA"	2016-12-27 12:10:00	2016-12-27 14:30:00	"false"	2016-12-27 12:10:00	2016-12-27 14:30:00	NA	NA	0	6	141	"A0WGR"
"FL-EK-0414-20161229-DXB-SYD-0"	"0414"	"DXB"	"SYD"	2016-12-29 21:55:00	2016-12-30 11:30:00	"false"	2016-12-29 21:55:00	2016-12-30 11:30:00	NA	NA	7	72	373	"A0WFJ"
"FL-EK-0923-20161229-DXB-CAI-0"	"0923"	"DXB"	"CAI"	2016-12-29 11:00:00	2016-12-29 15:15:00	"false"	2016-12-29 11:00:00	2016-12-29 15:15:00	NA	NA	5	31	288	"A0WCH"
"FL-EK-0771-20161228-CPT-DXB-0"	"0771"	"CPT"	"DXB"	2016-12-28 16:15:00	2016-12-29 01:45:00	"false"	2016-12-28 16:15:00	2016-12-29 01:45:00	NA	NA	0	35	348	"A0WCI"
"FL-EK-0852-20161231-DOH-DXB-0"	"0852"	"DOH"	"DXB"	2016-12-31 08:50:00	2016-12-31 09:55:00	"false"	2016-12-31 08:50:00	2016-12-31 09:55:00	NA	NA	0	3	154	"A0WIJ"
"FL-EK-0150-20161230-AMS-DXB-0"	"0150"	"AMS"	"DXB"	2016-12-30 21:00:00	2016-12-31 03:35:00	"false"	2016-12-30 21:00:00	2016-12-31 03:35:00	NA	NA	14	66	414	"A0WLU"
"FL-EK-0858-20161228-KWI-DXB-0"	"0858"	"KWI"	"DXB"	2016-12-28 14:45:00	2016-12-28 16:30:00	"false"	2016-12-28 14:45:00	2016-12-28 16:30:00	NA	NA	10	38	369	"A0WLC"
"FL-EK-0819-20161227-DXB-RUH-0"	"0819"	"DXB"	"RUH"	2016-12-27 03:00:00	2016-12-27 05:00:00	"false"	2016-12-27 03:00:00	2016-12-27 05:00:00	2016-12-27 03:00:00	2016-12-27 05:00:00	1	16	122	"A0WWX"
"FL-EK-0237-20161228-DXB-BOS-0"	"0237"	"DXB"	"BOS"	2016-12-28 04:40:00	2016-12-28 19:00:00	"false"	2016-12-28 04:40:00	2016-12-28 19:00:00	NA	NA	2	14	234	"A0WDA"
"FL-EK-0778-20161230-DXB-CPT-0"	"0778"	"DXB"	"CPT"	2016-12-30 06:50:00	2016-12-30 16:25:00	"false"	2016-12-30 06:50:00	2016-12-30 16:25:00	NA	NA	0	30	318	"A0WGC"
"FL-EK-0127-20161230-DXB-VIE-0"	"0127"	"DXB"	"VIE"	2016-12-30 05:00:00	2016-12-30 11:25:00	"false"	2016-12-30 05:00:00	2016-12-30 11:25:00	NA	NA	3	20	157	"A0WNW"
"FL-EK-0412-20161230-DXB-SYD-0"	"0412"	"DXB"	"SYD"	2016-12-30 06:15:00	2016-12-30 20:00:00	"false"	2016-12-30 06:15:00	2016-12-30 20:00:00	NA	NA	5	64	317	"A0WNO"
"FL-EK-0853-20161229-DXB-KWI-0"	"0853"	"DXB"	"KWI"	2016-12-29 21:40:00	2016-12-29 23:30:00	"false"	2016-12-29 21:40:00	2016-12-29 23:30:00	NA	NA	0	9	92	"A0WMI"
"FL-EK-0348-20161229-CMB-SIN-0"	"0348"	"CMB"	"SIN"	2016-12-29 09:15:00	2016-12-29 13:05:00	"false"	2016-12-29 09:15:00	2016-12-29 13:05:00	NA	NA	5	29	155	"A0WWB"
"FL-EK-0859-20161229-DXB-KWI-0"	"0859"	"DXB"	"KWI"	2016-12-29 16:50:00	2016-12-29 18:40:00	"false"	2016-12-29 16:50:00	2016-12-29 18:40:00	NA	NA	3	25	210	"A0WDX"
"FL-EK-0367-20161231-TPE-DXB-0"	"0367"	"TPE"	"DXB"	2016-12-31 15:45:00	2017-01-01 01:45:00	"false"	2016-12-31 15:45:00	2017-01-01 01:45:00	NA	NA	0	11	126	"A0WLR"
"FL-EK-0848-20161231-DOH-DXB-0"	"0848"	"DOH"	"DXB"	2016-12-31 00:40:00	2016-12-31 01:55:00	"false"	2016-12-31 00:40:00	2016-12-31 01:55:00	NA	NA	1	5	187	"A0WMT"
"FL-EK-0398-20161231-DXB-DPS-0"	"0398"	"DXB"	"DPS"	2016-12-31 04:55:00	2016-12-31 14:00:00	"false"	2016-12-31 04:55:00	2016-12-31 14:00:00	NA	NA	0	28	294	"A0WWP"
"FL-EK-0648-20161231-DXB-CMB-0"	"0648"	"DXB"	"CMB"	2016-12-31 10:20:00	2016-12-31 14:50:00	"false"	2016-12-31 10:20:00	2016-12-31 14:50:00	NA	NA	5	7	282	"A0WDW"
"FL-EK-0375-20161229-BKK-DXB-0"	"0375"	"BKK"	"DXB"	2016-12-29 02:30:00	2016-12-29 09:15:00	"false"	2016-12-29 02:30:00	2016-12-29 09:15:00	NA	NA	12	62	420	"A0WFF"
"FL-EK-0018-20161231-MAN-DXB-0"	"0018"	"MAN"	"DXB"	2016-12-31 13:10:00	2016-12-31 20:25:00	"false"	2016-12-31 13:10:00	2016-12-31 20:25:00	NA	NA	13	76	411	"A0WLW"
"FL-EK-0334-20161231-DXB-MNL-0"	"0334"	"DXB"	"MNL"	2016-12-31 04:40:00	2016-12-31 12:35:00	"false"	2016-12-31 04:40:00	2016-12-31 12:35:00	NA	NA	0	30	378	"A0WWV"
"FL-EK-0030-20161230-LHR-DXB-0"	"0030"	"LHR"	"DXB"	2016-12-30 16:15:00	2016-12-30 23:00:00	"false"	2016-12-30 16:15:00	2016-12-30 23:00:00	NA	NA	13	72	407	"A0WLX"
"FL-EK-0334-20161227-DXB-MNL-0"	"0334"	"DXB"	"MNL"	2016-12-27 06:20:00	2016-12-27 14:30:00	"false"	2016-12-27 06:20:00	2016-12-27 14:30:00	2016-12-27 06:20:00	NA	0	37	391	"A0WDV"
"FL-EK-0148-20161231-AMS-DXB-0"	"0148"	"AMS"	"DXB"	2016-12-31 13:30:00	2016-12-31 20:15:00	"false"	2016-12-31 13:30:00	2016-12-31 20:15:00	NA	NA	4	41	320	"A0WVZ"
"FL-EK-0383-20161231-HKG-DXB-0"	"0383"	"HKG"	"DXB"	2016-12-31 09:55:00	2016-12-31 19:05:00	"false"	2016-12-31 09:55:00	2016-12-31 19:05:00	NA	NA	1	23	107	"A0WFE"
"FL-EK-0719-20161231-DXB-NBO-0"	"0719"	"DXB"	"NBO"	2016-12-31 06:35:00	2016-12-31 11:45:00	"false"	2016-12-31 06:35:00	2016-12-31 11:45:00	NA	NA	7	24	244	"A0WGE"
"FL-EK-0098-20161228-FCO-DXB-0"	"0098"	"FCO"	"DXB"	2016-12-28 13:55:00	2016-12-28 19:50:00	"false"	2016-12-28 13:55:00	2016-12-28 19:50:00	NA	NA	9	73	419	"A0WNO"
"FL-EK-0659-20161228-MLE-DXB-0"	"0659"	"MLE"	"DXB"	2016-12-28 06:10:00	2016-12-28 10:20:00	"false"	2016-12-28 06:10:00	2016-12-28 10:20:00	NA	NA	9	36	230	"A0WBI"
"FL-EK-0849-20161228-DXB-DOH-0"	"0849"	"DXB"	"DOH"	2016-12-28 12:50:00	2016-12-28 14:00:00	"false"	2016-12-28 12:50:00	2016-12-28 14:00:00	NA	NA	2	19	186	"A0WDN"
"FL-EK-0002-20161228-LHR-DXB-0"	"0002"	"LHR"	"DXB"	2016-12-28 13:40:00	2016-12-28 20:40:00	"false"	2016-12-28 13:40:00	2016-12-28 20:40:00	NA	NA	14	75	419	"A0WLS"
"FL-EK-0514-20161230-DXB-DEL-0"	"0514"	"DXB"	"DEL"	2016-12-30 11:10:00	2016-12-30 14:25:00	"false"	2016-12-30 11:10:00	2016-12-30 14:25:00	NA	NA	2	29	264	"A0WGN"
"FL-EK-0649-20161231-CMB-DXB-0"	"0649"	"CMB"	"DXB"	2016-12-31 16:35:00	2016-12-31 21:05:00	"false"	2016-12-31 16:35:00	2016-12-31 21:05:00	NA	NA	0	38	247	"A0WDW"
"FL-EK-0818-20161231-RUH-DXB-0"	"0818"	"RUH"	"DXB"	2016-12-31 18:15:00	2016-12-31 20:25:00	"false"	2016-12-31 18:15:00	2016-12-31 20:25:00	NA	NA	0	11	191	"A0WBB"
"FL-EK-0105-20161227-DXB-ATH-0"	"0105"	"DXB"	"ATH"	2016-12-27 05:50:00	2016-12-27 11:15:00	"false"	2016-12-27 05:50:00	2016-12-27 11:15:00	2016-12-27 05:50:00	2016-12-27 11:15:00	1	34	263	"A0WMC"
"FL-EK-0538-20161230-DXB-AMD-0"	"0538"	"DXB"	"AMD"	2016-12-30 19:00:00	2016-12-30 21:30:00	"false"	2016-12-30 19:00:00	2016-12-30 21:30:00	NA	NA	1	22	216	"A0WIJ"
"FL-EK-0141-20161231-DXB-MAD-0"	"0141"	"DXB"	"MAD"	2016-12-31 03:25:00	2016-12-31 11:40:00	"false"	2016-12-31 03:25:00	2016-12-31 11:40:00	NA	NA	1	19	331	"A0WVE"
"FL-EK-0978-20161228-IKA-DXB-0"	"0978"	"IKA"	"DXB"	2016-12-28 21:25:00	2016-12-28 23:45:00	"false"	2016-12-28 21:25:00	2016-12-28 23:45:00	NA	NA	0	23	77	"A0WWN"
"FL-EK-0855-20161230-DXB-KWI-0"	"0855"	"DXB"	"KWI"	2016-12-30 03:45:00	2016-12-30 05:40:00	"false"	2016-12-30 03:45:00	2016-12-30 05:40:00	NA	NA	1	20	137	"A0WBX"
"FL-EK-0903-20161228-DXB-AMM-0"	"0903"	"DXB"	"AMM"	2016-12-28 10:05:00	2016-12-28 13:30:00	"false"	2016-12-28 10:05:00	2016-12-28 13:30:00	NA	NA	3	15	127	"A0WWI"
"FL-EK-0435-20161231-AKL-BNE-0"	"0435"	"AKL"	"BNE"	2016-12-31 05:10:00	2016-12-31 09:00:00	"false"	2016-12-31 05:10:00	2016-12-31 09:00:00	NA	NA	3	10	150	"A0WLB"
"FL-EK-0335-20161230-MNL-DXB-0"	"0335"	"MNL"	"DXB"	2016-12-30 16:20:00	2016-12-31 01:35:00	"false"	2016-12-30 16:20:00	2016-12-31 01:35:00	NA	NA	0	6	233	"A0WCP"
"FL-EK-0946-20161230-BSR-DXB-0"	"0946"	"BSR"	"DXB"	2016-12-30 07:30:00	2016-12-30 09:15:00	"false"	2016-12-30 07:30:00	2016-12-30 09:15:00	NA	NA	8	41	129	"A0WCD"
"FL-EK-0958-20161229-BEY-DXB-0"	"0958"	"BEY"	"DXB"	2016-12-29 09:45:00	2016-12-29 13:50:00	"false"	2016-12-29 09:45:00	2016-12-29 13:50:00	NA	NA	7	39	297	"A0WWF"
"FL-EK-0348-20161231-DXB-CMB-0"	"0348"	"DXB"	"CMB"	2016-12-31 03:45:00	2016-12-31 08:00:00	"false"	2016-12-31 03:45:00	2016-12-31 08:00:00	NA	NA	0	16	338	"A0WGH"
"FL-EK-0356-20161231-DXB-CGK-0"	"0356"	"DXB"	"CGK"	2016-12-31 00:35:00	2016-12-31 08:45:00	"false"	2016-12-31 00:35:00	2016-12-31 08:45:00	NA	NA	0	10	314	"A0WWJ"
"FL-EK-0815-20161229-DXB-RUH-0"	"0815"	"DXB"	"RUH"	2016-12-29 21:25:00	2016-12-29 23:25:00	"false"	2016-12-29 21:25:00	2016-12-29 23:25:00	NA	NA	0	10	120	"A0WGP"
"FL-EK-0787-20161229-ACC-ABJ-0"	"0787"	"ACC"	"ABJ"	2016-12-29 13:25:00	2016-12-29 14:25:00	"false"	2016-12-29 13:25:00	2016-12-29 14:25:00	NA	NA	0	1	15	"A0WMU"
"FL-EK-0125-20161228-DXB-VIE-0"	"0125"	"DXB"	"VIE"	2016-12-28 12:50:00	2016-12-28 19:00:00	"false"	2016-12-28 12:50:00	2016-12-28 19:00:00	NA	NA	1	11	126	"A0WGY"
"FL-EK-0372-20161231-DXB-BKK-0"	"0372"	"DXB"	"BKK"	2016-12-31 05:35:00	2016-12-31 11:40:00	"false"	2016-12-31 05:35:00	2016-12-31 11:40:00	NA	NA	4	54	422	"A0WFN"
"FL-EK-0905-20161231-DXB-AMM-0"	"0905"	"DXB"	"AMM"	2016-12-31 18:00:00	2016-12-31 21:40:00	"false"	2016-12-31 18:00:00	2016-12-31 21:40:00	NA	NA	0	7	72	"A0WWB"
"FL-EK-0866-20161229-DXB-MCT-0"	"0866"	"DXB"	"MCT"	2016-12-29 22:45:00	2016-12-29 23:55:00	"false"	2016-12-29 22:45:00	2016-12-29 23:55:00	NA	NA	0	16	167	"A0WWG"
"FL-EK-0334-20161230-DXB-MNL-0"	"0334"	"DXB"	"MNL"	2016-12-30 06:20:00	2016-12-30 14:30:00	"false"	2016-12-30 06:20:00	2016-12-30 14:30:00	NA	NA	0	39	374	"A0WCP"
"FL-EK-0215-20161228-DXB-LAX-0"	"0215"	"DXB"	"LAX"	2016-12-28 04:30:00	2016-12-28 20:45:00	"false"	2016-12-28 04:30:00	2016-12-28 20:45:00	NA	NA	2	50	386	"A0WVO"
"FL-EK-0057-20161229-DXB-DUS-0"	"0057"	"DXB"	"DUS"	2016-12-29 10:40:00	2016-12-29 17:55:00	"false"	2016-12-29 10:40:00	2016-12-29 17:55:00	NA	NA	0	15	227	"A0WNW"
"FL-EK-0158-20161228-ARN-DXB-0"	"0158"	"ARN"	"DXB"	2016-12-28 12:35:00	2016-12-28 18:55:00	"false"	2016-12-28 12:35:00	2016-12-28 18:55:00	NA	NA	0	42	376	"A0WWV"
"FL-EK-0089-20161228-DXB-GVA-0"	"0089"	"DXB"	"GVA"	2016-12-28 04:40:00	2016-12-28 11:45:00	"false"	2016-12-28 04:40:00	2016-12-28 11:45:00	NA	NA	1	19	123	"A0WGF"
"FL-EK-0354-20161229-DXB-SIN-0"	"0354"	"DXB"	"SIN"	2016-12-29 23:15:00	2016-12-30 06:40:00	"false"	2016-12-29 23:15:00	2016-12-30 06:40:00	NA	NA	3	65	338	"A0WFS"
"FL-EK-0605-20161231-KHI-DXB-0"	"0605"	"KHI"	"DXB"	2016-12-31 00:30:00	2016-12-31 02:55:00	"false"	2016-12-31 00:30:00	2016-12-31 02:55:00	NA	NA	0	31	295	"A0WMZ"
"FL-EK-0349-20161231-CMB-DXB-0"	"0349"	"CMB"	"DXB"	2016-12-31 21:25:00	2017-01-01 01:55:00	"false"	2016-12-31 21:25:00	2017-01-01 01:55:00	NA	NA	0	13	258	"A0WGH"
"FL-EK-0947-20161227-DXB-BSR-0"	"0947"	"DXB"	"BSR"	2016-12-27 09:55:00	2016-12-27 11:50:00	"false"	2016-12-27 09:55:00	2016-12-27 11:50:00	2016-12-27 09:55:00	NA	0	18	39	"A0WMW"
"FL-EK-0050-20161230-MUC-DXB-0"	"0050"	"MUC"	"DXB"	2016-12-30 13:30:00	2016-12-30 19:25:00	"false"	2016-12-30 13:30:00	2016-12-30 19:25:00	NA	NA	13	73	416	"A0WFF"
"FL-EK-0818-20161230-RUH-DXB-0"	"0818"	"RUH"	"DXB"	2016-12-30 18:15:00	2016-12-30 20:25:00	"false"	2016-12-30 18:15:00	2016-12-30 20:25:00	NA	NA	2	21	296	"A0WGI"
"FL-EK-0188-20161231-BCN-DXB-0"	"0188"	"BCN"	"DXB"	2016-12-31 21:05:00	2017-01-01 03:50:00	"false"	2016-12-31 21:05:00	2017-01-01 03:50:00	NA	NA	0	26	250	"A0WGM"
"FL-EK-0229-20161227-DXB-SEA-0"	"0229"	"DXB"	"SEA"	2016-12-27 05:25:00	2016-12-27 20:05:00	"false"	2016-12-27 05:25:00	2016-12-27 20:05:00	2016-12-27 05:25:00	NA	3	21	317	"A0WDP"
"FL-EK-0978-20161230-IKA-DXB-0"	"0978"	"IKA"	"DXB"	2016-12-30 21:25:00	2016-12-30 23:45:00	"false"	2016-12-30 21:25:00	2016-12-30 23:45:00	NA	NA	0	0	71	"A0WBF"
"FL-EK-0387-20161229-HKG-DXB-0"	"0387"	"HKG"	"DXB"	2016-12-29 23:35:00	2016-12-30 08:35:00	"false"	2016-12-29 23:35:00	2016-12-30 08:35:00	NA	NA	0	4	65	"A0WWM"
"FL-EK-0039-20161227-DXB-BHX-0"	"0039"	"DXB"	"BHX"	2016-12-27 03:25:00	2016-12-27 11:25:00	"false"	2016-12-27 03:25:00	2016-12-27 11:25:00	2016-12-27 03:25:00	2016-12-27 11:25:00	0	21	382	"A0WLP"
"FL-EK-2810-20161228-MED-DXB-0"	"2810"	"MED"	"DXB"	2016-12-28 14:55:00	2016-12-28 17:20:00	"false"	2016-12-28 14:55:00	2016-12-28 17:20:00	NA	NA	1	39	301	"A0WGM"
"FL-EK-0923-20161230-DXB-CAI-0"	"0923"	"DXB"	"CAI"	2016-12-30 11:00:00	2016-12-30 15:15:00	"false"	2016-12-30 11:00:00	2016-12-30 15:15:00	NA	NA	4	31	308	"A0WGE"
"FL-EK-0968-20161228-MHD-DXB-0"	"0968"	"MHD"	"DXB"	2016-12-28 07:05:00	2016-12-28 09:35:00	"false"	2016-12-28 07:05:00	2016-12-28 09:35:00	NA	NA	0	8	106	"A0WGY"
"FL-EK-0857-20161227-DXB-KWI-0"	"0857"	"DXB"	"KWI"	2016-12-27 10:50:00	2016-12-27 12:45:00	"false"	2016-12-27 10:50:00	2016-12-27 12:45:00	2016-12-27 10:50:00	NA	2	17	186	"A0WCT"
"FL-EK-0374-20161227-DXB-BKK-0"	"0374"	"DXB"	"BKK"	2016-12-27 18:35:00	2016-12-28 00:35:00	"false"	2016-12-27 18:35:00	2016-12-28 00:35:00	NA	NA	12	70	441	"A0WLX"
"FL-EK-0053-20161231-DXB-MUC-0"	"0053"	"DXB"	"MUC"	2016-12-31 23:20:00	2017-01-01 06:10:00	"false"	2016-12-31 23:20:00	2017-01-01 06:10:00	NA	NA	0	5	63	"A0WLD"
"FL-EK-0042-20161231-BHX-DXB-0"	"0042"	"BHX"	"DXB"	2016-12-31 08:15:00	2016-12-31 15:10:00	"false"	2016-12-31 08:15:00	2016-12-31 15:10:00	NA	NA	0	18	149	"A0WWO"
"FL-EK-0761-20161230-DXB-JNB-0"	"0761"	"DXB"	"JNB"	2016-12-30 00:40:00	2016-12-30 08:55:00	"false"	2016-12-30 00:40:00	2016-12-30 08:55:00	NA	NA	0	19	243	"A0WCU"
"FL-EK-0151-20161229-DXB-CPH-0"	"0151"	"DXB"	"CPH"	2016-12-29 04:20:00	2016-12-29 11:20:00	"false"	2016-12-29 04:20:00	2016-12-29 11:20:00	NA	NA	0	23	418	"A0WVP"
"FL-EK-0816-20161231-RUH-DXB-0"	"0816"	"RUH"	"DXB"	2016-12-31 00:55:00	2016-12-31 02:55:00	"false"	2016-12-31 00:55:00	2016-12-31 02:55:00	NA	NA	3	9	299	"A0WMC"
"FL-EK-0078-20161227-NCE-DXB-0"	"0078"	"NCE"	"DXB"	2016-12-27 13:30:00	2016-12-27 19:45:00	"false"	2016-12-27 13:30:00	2016-12-27 19:45:00	NA	NA	8	40	302	"A0WCL"
"FL-EK-0650-20161228-DXB-CMB-0"	"0650"	"DXB"	"CMB"	2016-12-28 22:35:00	2016-12-29 02:55:00	"false"	2016-12-28 22:35:00	2016-12-29 02:55:00	NA	NA	8	42	323	"A0WCJ"
"FL-EK-0380-20161227-DXB-HKG-0"	"0380"	"DXB"	"HKG"	2016-12-27 06:05:00	2016-12-27 13:05:00	"false"	2016-12-27 06:05:00	2016-12-27 13:05:00	2016-12-27 06:05:00	NA	5	70	430	"A0WLG"
"FL-EK-0787-20161229-DXB-ACC-0"	"0787"	"DXB"	"ACC"	2016-12-29 03:35:00	2016-12-29 12:05:00	"false"	2016-12-29 03:35:00	2016-12-29 12:05:00	NA	NA	1	12	211	"A0WMU"
"FL-EK-0122-20161228-IST-DXB-0"	"0122"	"IST"	"DXB"	2016-12-28 17:05:00	2016-12-28 21:20:00	"false"	2016-12-28 17:05:00	2016-12-28 21:20:00	NA	NA	0	39	377	"A0WWQ"
"FL-EK-0532-20161227-DXB-COK-0"	"0532"	"DXB"	"COK"	2016-12-27 17:45:00	2016-12-27 21:35:00	"false"	2016-12-27 17:45:00	2016-12-27 21:35:00	NA	NA	2	38	301	"A0WDC"
"FL-EK-0060-20161227-HAM-DXB-0"	"0060"	"HAM"	"DXB"	2016-12-27 14:25:00	2016-12-27 20:55:00	"false"	2016-12-27 14:25:00	2016-12-27 20:55:00	NA	NA	7	40	306	"A0WWY"
"FL-EK-0604-20161229-DXB-KHI-0"	"0604"	"DXB"	"KHI"	2016-12-29 21:05:00	2016-12-29 23:05:00	"false"	2016-12-29 21:05:00	2016-12-29 23:05:00	NA	NA	0	10	301	"A0WBY"
"FL-EK-0770-20161231-DXB-CPT-0"	"0770"	"DXB"	"CPT"	2016-12-31 04:55:00	2016-12-31 14:30:00	"false"	2016-12-31 04:55:00	2016-12-31 14:30:00	NA	NA	0	28	304	"A0WWD"
"FL-EK-0015-20161228-DXB-LGW-0"	"0015"	"DXB"	"LGW"	2016-12-28 03:40:00	2016-12-28 11:40:00	"false"	2016-12-28 03:40:00	2016-12-28 11:40:00	NA	NA	4	61	406	"A0WFE"
"FL-EK-0074-20161231-CDG-DXB-0"	"0074"	"CDG"	"DXB"	2016-12-31 13:25:00	2016-12-31 20:15:00	"false"	2016-12-31 13:25:00	2016-12-31 20:15:00	NA	NA	0	38	501	"A0WVP"
"FL-EK-0928-20161231-CAI-DXB-0"	"0928"	"CAI"	"DXB"	2016-12-31 10:15:00	2016-12-31 13:45:00	"false"	2016-12-31 10:15:00	2016-12-31 13:45:00	NA	NA	0	35	336	"A0WCI"
"FL-EK-0509-20161228-BOM-DXB-0"	"0509"	"BOM"	"DXB"	2016-12-28 16:30:00	2016-12-28 19:55:00	"false"	2016-12-28 16:30:00	2016-12-28 19:55:00	NA	NA	5	35	219	"A0WIW"
"FL-EK-0515-20161230-DEL-DXB-0"	"0515"	"DEL"	"DXB"	2016-12-30 15:55:00	2016-12-30 19:55:00	"false"	2016-12-30 15:55:00	2016-12-30 19:55:00	NA	NA	6	41	295	"A0WGN"
"FL-EK-0096-20161231-FCO-DXB-0"	"0096"	"FCO"	"DXB"	2016-12-31 19:45:00	2017-01-01 01:30:00	"false"	2016-12-31 19:45:00	2017-01-01 01:30:00	NA	NA	2	18	326	"A0WVF"
"FL-EK-0005-20161227-DXB-LHR-0"	"0005"	"DXB"	"LHR"	2016-12-27 12:05:00	2016-12-27 20:00:00	"false"	2016-12-27 12:05:00	2016-12-27 20:00:00	NA	NA	3	60	421	"A0WFT"
"FL-EK-0801-20161228-DXB-JED-0"	"0801"	"DXB"	"JED"	2016-12-28 21:40:00	2016-12-29 00:40:00	"false"	2016-12-28 21:40:00	2016-12-29 00:40:00	NA	NA	0	11	389	"A0WGH"
"FL-EK-0409-20161230-MEL-DXB-0"	"0409"	"MEL"	"DXB"	2016-12-30 19:00:00	2016-12-31 09:05:00	"false"	2016-12-30 19:00:00	2016-12-31 09:05:00	NA	NA	2	18	269	"A0WDC"
"FL-EK-0333-20161228-MNL-DXB-0"	"0333"	"MNL"	"DXB"	2016-12-28 09:40:00	2016-12-28 19:15:00	"false"	2016-12-28 09:40:00	2016-12-28 19:15:00	NA	NA	0	25	373	"A0WGH"
"FL-EK-0148-20161230-AMS-DXB-0"	"0148"	"AMS"	"DXB"	2016-12-30 13:30:00	2016-12-30 20:15:00	"false"	2016-12-30 13:30:00	2016-12-30 20:15:00	NA	NA	13	74	425	"A0WLZ"
"FL-EK-0338-20161229-CRK-DXB-0"	"0338"	"CRK"	"DXB"	2016-12-29 11:50:00	2016-12-29 21:10:00	"false"	2016-12-29 11:50:00	2016-12-29 21:10:00	NA	NA	0	21	260	"A0WCW"
"FL-EK-0568-20161230-DXB-BLR-0"	"0568"	"DXB"	"BLR"	2016-12-30 17:50:00	2016-12-30 21:25:00	"false"	2016-12-30 17:50:00	2016-12-30 21:25:00	NA	NA	1	13	278	"A0WMP"
"FL-EK-0657-20161229-MLE-DXB-0"	"0657"	"MLE"	"DXB"	2016-12-29 04:15:00	2016-12-29 08:25:00	"false"	2016-12-29 04:15:00	2016-12-29 08:25:00	NA	NA	7	34	162	"A0WMX"
"FL-EK-0232-20161231-IAD-DXB-0"	"0232"	"IAD"	"DXB"	2016-12-31 15:25:00	2017-01-01 04:10:00	"false"	2016-12-31 15:25:00	2017-01-01 04:10:00	NA	NA	4	37	399	"A0WNA"
