,flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration,new_flt_id
472,FL-EK-0371-20161231-BKK-DXB-0,371,BKK,DXB,2016-12-31 19:00:00,2017-01-01 01:50:00,False,2016-12-31 19:00:00,2017-01-01 01:50:00,,,0,33,249,A0WCS,20161231
473,FL-EK-0906-20161227-AMM-DXB-0,906,AMM,DXB,2016-12-27 23:55:00,2016-12-28 02:45:00,False,2016-12-27 23:55:00,2016-12-28 02:45:00,,,5,7,152,A0WIK,20161227
474,FL-EK-0038-20161229-BHX-DXB-0,38,BHX,DXB,2016-12-29 20:45:00,2016-12-30 03:40:00,False,2016-12-29 20:45:00,2016-12-30 03:40:00,,,0,41,376,A0WGC,20161229
475,FL-EK-0501-20161227-BOM-DXB-0,501,BOM,DXB,2016-12-27 22:45:00,2016-12-28 02:05:00,False,2016-12-27 22:45:00,2016-12-28 02:05:00,,,5,73,396,A0WVY,20161227
476,FL-EK-0088-20161227-ZRH-DXB-0,88,ZRH,DXB,2016-12-27 13:35:00,2016-12-27 19:45:00,False,2016-12-27 13:35:00,2016-12-27 19:45:00,,,11,76,422,A0WFU,20161227
477,FL-EK-0235-20161230-DXB-ORD-0,235,DXB,ORD,2016-12-30 05:45:00,2016-12-30 20:55:00,False,2016-12-30 05:45:00,2016-12-30 20:55:00,,,5,29,283,A0WDE,20161230
478,FL-EK-0980-20161228-IKA-DXB-0,980,IKA,DXB,2016-12-28 16:35:00,2016-12-28 18:50:00,False,2016-12-28 16:35:00,2016-12-28 18:50:00,,,6,36,193,A0WGN,20161228
479,FL-EK-0358-20161228-DXB-CGK-0,358,DXB,CGK,2016-12-28 07:00:00,2016-12-28 15:10:00,False,2016-12-28 07:00:00,2016-12-28 15:10:00,,,0,29,237,A0WDG,20161228
480,FL-EK-0335-20161228-MNL-DXB-0,335,MNL,DXB,2016-12-28 16:20:00,2016-12-29 01:35:00,False,2016-12-28 16:20:00,2016-12-29 01:35:00,,,0,29,379,A0WDZ,20161228
481,FL-EK-0043-20161231-DXB-FRA-0,43,DXB,FRA,2016-12-31 23:20:00,2017-01-01 06:35:00,False,2016-12-31 23:20:00,2017-01-01 06:35:00,,,1,4,188,A0WCG,20161231
482,FL-EK-0336-20161229-DXB-MNL-0,336,DXB,MNL,2016-12-29 12:45:00,2016-12-29 21:00:00,False,2016-12-29 12:45:00,2016-12-29 21:00:00,,,0,24,389,A0WCA,20161229
483,FL-EK-0953-20161227-DXB-BEY-0,953,DXB,BEY,2016-12-27 11:10:00,2016-12-27 15:40:00,False,2016-12-27 11:10:00,2016-12-27 15:40:00,27/12/2016 11:10,,5,37,248,A0WDB,20161227
484,FL-EK-0055-20161227-DXB-DUS-0,55,DXB,DUS,2016-12-27 04:30:00,2016-12-27 11:40:00,False,2016-12-27 04:30:00,2016-12-27 11:40:00,27/12/2016 04:30,,1,14,169,A0WVB,20161227
485,FL-EK-0542-20161228-DXB-MAA-0,542,DXB,MAA,2016-12-28 17:00:00,2016-12-28 20:45:00,False,2016-12-28 17:00:00,2016-12-28 20:45:00,,,0,20,393,A0WWD,20161228
486,FL-EK-0086-20161231-ZRH-DXB-0,86,ZRH,DXB,2016-12-31 20:55:00,2017-01-01 03:20:00,False,2016-12-31 20:55:00,2017-01-01 03:20:00,,,6,33,377,A0WFH,20161231
487,FL-EK-0105-20161229-DXB-ATH-0,105,DXB,ATH,2016-12-29 05:50:00,2016-12-29 11:15:00,False,2016-12-29 05:50:00,2016-12-29 11:15:00,,,3,23,178,A0WMH,20161229
488,FL-EK-0220-20161231-MCO-DXB-0,220,MCO,DXB,2016-12-31 18:30:00,2017-01-01 08:20:00,False,2016-12-31 18:30:00,2017-01-01 08:20:00,,,6,13,177,A0WDK,20161231
489,FL-EK-0343-20161227-KUL-DXB-0,343,KUL,DXB,2016-12-27 17:10:00,2016-12-28 00:30:00,False,2016-12-27 17:10:00,2016-12-28 00:30:00,,,0,21,285,A0WVV,20161227
490,FL-EK-0751-20161229-DXB-CMN-0,751,DXB,CMN,2016-12-29 03:35:00,2016-12-29 12:30:00,False,2016-12-29 03:35:00,2016-12-29 12:30:00,,,5,33,205,A0WMM,20161229
491,FL-EK-0161-20161228-DXB-DUB-0,161,DXB,DUB,2016-12-28 03:00:00,2016-12-28 11:20:00,False,2016-12-28 03:00:00,2016-12-28 11:20:00,,,0,17,185,A0WCB,20161228
492,FL-EK-0804-20161229-JED-DXB-0,804,JED,DXB,2016-12-29 17:20:00,2016-12-29 20:30:00,False,2016-12-29 17:20:00,2016-12-29 20:30:00,,,4,36,276,A0WDY,20161229
493,FL-EK-0308-20161230-DXB-PEK-0,308,DXB,PEK,2016-12-30 07:10:00,2016-12-30 14:30:00,False,2016-12-30 07:10:00,2016-12-30 14:30:00,,,3,14,148,A0WIW,20161230
494,FL-EK-0527-20161227-HYD-DXB-0,527,HYD,DXB,2016-12-27 04:45:00,2016-12-27 08:40:00,False,2016-12-27 04:45:00,2016-12-27 08:40:00,27/12/2016 04:45,27/12/2016 08:40,0,26,304,A0WMI,20161227
495,FL-EK-0057-20161227-DXB-DUS-0,57,DXB,DUS,2016-12-27 10:40:00,2016-12-27 17:55:00,False,2016-12-27 10:40:00,2016-12-27 17:55:00,27/12/2016 10:40,,6,8,136,A0WLT,20161227
496,FL-EK-0419-20161230-AKL-SYD-0,419,AKL,SYD,2016-12-30 03:30:00,2016-12-30 06:55:00,False,2016-12-30 03:30:00,2016-12-30 06:55:00,,,6,75,386,A0WFW,20161230
497,FL-EK-0421-20161228-PER-DXB-0,421,PER,DXB,2016-12-28 14:20:00,2016-12-29 01:25:00,False,2016-12-28 14:20:00,2016-12-29 01:25:00,,,12,74,392,A0WLI,20161228
498,FL-EK-0721-20161230-DXB-NBO-0,721,DXB,NBO,2016-12-30 12:10:00,2016-12-30 17:20:00,False,2016-12-30 12:10:00,2016-12-30 17:20:00,,,6,38,273,A0WWM,20161230
499,FL-EK-0087-20161230-DXB-ZRH-0,87,DXB,ZRH,2016-12-30 04:25:00,2016-12-30 11:25:00,False,2016-12-30 04:25:00,2016-12-30 11:25:00,,,7,23,177,A0WLV,20161230
500,FL-EK-0975-20161229-DXB-IKA-0,975,DXB,IKA,2016-12-29 22:25:00,2016-12-30 00:40:00,False,2016-12-29 22:25:00,2016-12-30 00:40:00,,,0,5,24,A0WWC,20161229
501,FL-EK-0221-20161227-DXB-DFW-0,221,DXB,DFW,2016-12-27 22:50:00,2016-12-28 15:05:00,False,2016-12-27 22:50:00,2016-12-28 15:05:00,,,0,17,276,A0WDI,20161227
502,FL-EK-0656-20161227-DXB-MLE-0,656,DXB,MLE,2016-12-27 22:45:00,2016-12-28 02:50:00,False,2016-12-27 22:45:00,2016-12-28 02:50:00,,,8,45,303,A0WCL,20161227
503,FL-EK-0031-20161228-DXB-LHR-0,31,DXB,LHR,2016-12-28 08:10:00,2016-12-28 16:10:00,False,2016-12-28 08:10:00,2016-12-28 16:10:00,,,12,63,400,A0WLV,20161228
504,FL-EK-0418-20161231-BKK-SYD-0,418,BKK,SYD,2016-12-31 12:30:00,2016-12-31 22:00:00,False,2016-12-31 12:30:00,2016-12-31 22:00:00,,,2,8,96,A0WLN,20161231
505,FL-EK-0435-20161227-AKL-BNE-0,435,AKL,BNE,2016-12-27 05:10:00,2016-12-27 09:00:00,False,2016-12-27 05:10:00,2016-12-27 09:00:00,27/12/2016 05:10,27/12/2016 09:00,3,10,150,A0WFR,20161227
506,FL-EK-0520-20161231-DXB-TRV-0,520,DXB,TRV,2016-12-31 22:55:00,2017-01-01 03:00:00,False,2016-12-31 22:55:00,2017-01-01 03:00:00,,,0,10,232,A0WIW,20161231
507,FL-EK-0776-20161228-DUR-DXB-0,776,DUR,DXB,2016-12-28 17:10:00,2016-12-29 01:25:00,False,2016-12-28 17:10:00,2016-12-29 01:25:00,,,0,41,381,A0WCA,20161228
508,FL-EK-0150-20161228-AMS-DXB-0,150,AMS,DXB,2016-12-28 21:00:00,2016-12-29 03:35:00,False,2016-12-28 21:00:00,2016-12-29 03:35:00,,,13,74,421,A0WLX,20161228
509,FL-EK-0501-20161229-BOM-DXB-0,501,BOM,DXB,2016-12-29 22:45:00,2016-12-30 02:05:00,False,2016-12-29 22:45:00,2016-12-30 02:05:00,,,14,72,393,A0WVF,20161229
510,FL-EK-0758-20161230-ALG-DXB-0,758,ALG,DXB,2016-12-30 14:10:00,2016-12-30 20:40:00,False,2016-12-30 14:10:00,2016-12-30 20:40:00,,,6,28,291,A0WWZ,20161230
511,FL-EK-0239-20161228-DXB-BOS-0,239,DXB,BOS,2016-12-28 22:35:00,2016-12-29 12:40:00,False,2016-12-28 22:35:00,2016-12-29 12:40:00,,,0,15,248,A0WDP,20161228
512,FL-EK-0348-20161227-DXB-CMB-0,348,DXB,CMB,2016-12-27 03:45:00,2016-12-27 08:00:00,False,2016-12-27 03:45:00,2016-12-27 08:00:00,27/12/2016 03:45,27/12/2016 08:00,8,41,267,A0WCG,20161227
513,FL-EK-0212-20161228-IAH-DXB-0,212,IAH,DXB,2016-12-28 00:40:00,2016-12-28 15:20:00,False,2016-12-28 00:40:00,2016-12-28 15:20:00,,,2,41,275,A0WDU,20161228
514,FL-EK-0385-20161227-BKK-DXB-0,385,BKK,DXB,2016-12-27 18:05:00,2016-12-28 01:00:00,False,2016-12-27 18:05:00,2016-12-28 01:00:00,,,2,32,291,A0WFP,20161227
515,FL-EK-0783-20161229-DXB-LOS-0,783,DXB,LOS,2016-12-29 06:30:00,2016-12-29 14:40:00,False,2016-12-29 06:30:00,2016-12-29 14:40:00,,,3,26,293,A0WWS,20161229
516,FL-EK-0041-20161231-DXB-BHX-0,41,DXB,BHX,2016-12-31 22:25:00,2017-01-01 06:25:00,False,2016-12-31 22:25:00,2017-01-01 06:25:00,,,0,34,375,A0WCK,20161231
517,FL-EK-0144-20161230-MAD-DXB-0,144,MAD,DXB,2016-12-30 20:40:00,2016-12-31 03:40:00,False,2016-12-30 20:40:00,2016-12-31 03:40:00,,,0,38,376,A0WCK,20161230
518,FL-EK-0648-20161227-DXB-CMB-0,648,DXB,CMB,2016-12-27 10:20:00,2016-12-27 14:50:00,False,2016-12-27 10:20:00,2016-12-27 14:50:00,27/12/2016 10:20,,7,35,321,A0WCH,20161227
519,FL-EK-0853-20161230-DXB-KWI-0,853,DXB,KWI,2016-12-30 21:40:00,2016-12-30 23:30:00,False,2016-12-30 21:40:00,2016-12-30 23:30:00,,,0,6,63,A0WWH,20161230
520,FL-EK-0322-20161229-DXB-ICN-0,322,DXB,ICN,2016-12-29 23:30:00,2016-12-30 07:50:00,False,2016-12-29 23:30:00,2016-12-30 07:50:00,,,2,22,301,A0WFH,20161229
521,FL-EK-0409-20161227-MEL-DXB-0,409,MEL,DXB,2016-12-27 19:00:00,2016-12-28 09:05:00,False,2016-12-27 19:00:00,2016-12-28 09:05:00,,,3,32,298,A0WCC,20161227
522,FL-EK-0108-20161230-LCA-DXB-0,108,LCA,DXB,2016-12-30 17:30:00,2016-12-30 21:25:00,False,2016-12-30 17:30:00,2016-12-30 21:25:00,,,3,28,140,A0WWY,20161230
523,FL-EK-0162-20161230-DUB-DXB-0,162,DUB,DXB,2016-12-30 12:55:00,2016-12-30 20:25:00,False,2016-12-30 12:55:00,2016-12-30 20:25:00,,,0,37,375,A0WWO,20161230
524,FL-EK-0363-20161229-CAN-DXB-0,363,CAN,DXB,2016-12-29 16:15:00,2016-12-30 01:15:00,False,2016-12-29 16:15:00,2016-12-30 01:15:00,,,1,21,261,A0WNG,20161229
525,FL-EK-0388-20161230-DXB-RGN-0,388,DXB,RGN,2016-12-30 23:30:00,2016-12-31 04:45:00,False,2016-12-30 23:30:00,2016-12-31 04:45:00,,,0,28,193,A0WGY,20161230
526,FL-EK-0625-20161231-LHE-DXB-0,625,LHE,DXB,2016-12-31 07:20:00,2016-12-31 10:50:00,False,2016-12-31 07:20:00,2016-12-31 10:50:00,,,0,37,365,A0WDR,20161231
527,FL-EK-0945-20161230-DXB-BSR-0,945,DXB,BSR,2016-12-30 04:00:00,2016-12-30 06:05:00,False,2016-12-30 04:00:00,2016-12-30 06:05:00,,,1,49,122,A0WCD,20161230
528,FL-EK-0015-20161230-DXB-LGW-0,15,DXB,LGW,2016-12-30 03:40:00,2016-12-30 11:40:00,False,2016-12-30 03:40:00,2016-12-30 11:40:00,,,9,62,442,A0WLL,20161230
529,FL-EK-0775-20161231-DXB-DUR-0,775,DXB,DUR,2016-12-31 06:40:00,2016-12-31 15:05:00,False,2016-12-31 06:40:00,2016-12-31 15:05:00,,,0,26,310,A0WWA,20161231
530,FL-EK-0240-20161229-BOS-DXB-0,240,BOS,DXB,2016-12-29 15:55:00,2016-12-30 04:10:00,False,2016-12-29 15:55:00,2016-12-30 04:10:00,,,3,35,294,A0WDP,20161229
531,FL-EK-0107-20161229-LCA-ATH-0,107,LCA,ATH,2016-12-29 10:05:00,2016-12-29 11:50:00,False,2016-12-29 10:05:00,2016-12-29 11:50:00,,,0,1,205,A0WCU,20161229
532,FL-EK-0319-20161230-NRT-DXB-0,319,NRT,DXB,2016-12-30 13:00:00,2016-12-31 00:50:00,False,2016-12-30 13:00:00,2016-12-31 00:50:00,,,4,39,261,A0WDB,20161230
533,FL-EK-0815-20161231-DXB-RUH-0,815,DXB,RUH,2016-12-31 21:25:00,2016-12-31 23:25:00,False,2016-12-31 21:25:00,2016-12-31 23:25:00,,,0,11,101,A0WBI,20161231
534,FL-EK-0021-20161229-DXB-MAN-0,21,DXB,MAN,2016-12-29 23:00:00,2016-12-30 07:00:00,False,2016-12-29 23:00:00,2016-12-30 07:00:00,,,0,21,336,A0WDV,20161229
535,FL-EK-0404-20161231-DXB-SIN-0,404,DXB,SIN,2016-12-31 05:35:00,2016-12-31 12:55:00,False,2016-12-31 05:35:00,2016-12-31 12:55:00,,,10,44,395,A0WNK,20161231
536,FL-EK-0349-20161231-SIN-CMB-0,349,SIN,CMB,2016-12-31 16:30:00,2016-12-31 20:10:00,False,2016-12-31 16:30:00,2016-12-31 20:10:00,,,0,4,105,A0WGH,20161231
537,FL-EK-0763-20161231-DXB-JNB-0,763,DXB,JNB,2016-12-31 06:05:00,2016-12-31 14:20:00,False,2016-12-31 06:05:00,2016-12-31 14:20:00,,,3,25,231,A0WMV,20161231
538,FL-EK-0026-20161231-GLA-DXB-0,26,GLA,DXB,2016-12-31 20:50:00,2017-01-01 04:05:00,False,2016-12-31 20:50:00,2017-01-01 04:05:00,,,1,34,269,A0WCY,20161231
539,FL-EK-0029-20161230-DXB-LHR-0,29,DXB,LHR,2016-12-30 05:40:00,2016-12-30 13:50:00,False,2016-12-30 05:40:00,2016-12-30 13:50:00,,,7,65,405,A0WLX,20161230
540,FL-EK-0721-20161227-DXB-NBO-0,721,DXB,NBO,2016-12-27 12:10:00,2016-12-27 17:20:00,False,2016-12-27 12:10:00,2016-12-27 17:20:00,,,6,36,290,A0WWX,20161227
541,FL-EK-0051-20161227-DXB-MUC-0,51,DXB,MUC,2016-12-27 12:00:00,2016-12-27 18:40:00,False,2016-12-27 12:00:00,2016-12-27 18:40:00,,,7,19,81,A0WVR,20161227
542,FL-EK-0304-20161229-DXB-PVG-0,304,DXB,PVG,2016-12-29 05:15:00,2016-12-29 13:05:00,False,2016-12-29 05:15:00,2016-12-29 13:05:00,,,2,14,123,A0WCT,20161229
543,FL-EK-0058-20161230-DUS-DXB-0,58,DUS,DXB,2016-12-30 19:45:00,2016-12-31 02:15:00,False,2016-12-30 19:45:00,2016-12-31 02:15:00,,,13,76,425,A0WVN,20161230
544,FL-EK-0231-20161231-DXB-IAD-0,231,DXB,IAD,2016-12-31 22:25:00,2017-01-01 13:10:00,False,2016-12-31 22:25:00,2017-01-01 13:10:00,,,3,64,379,A0WNH,20161231
545,FL-EK-2810-20161227-MED-DXB-0,2810,MED,DXB,2016-12-27 14:55:00,2016-12-27 17:20:00,False,2016-12-27 14:55:00,2016-12-27 17:20:00,,,0,40,293,A0WCX,20161227
546,FL-EK-0516-20161229-DXB-DEL-0,516,DXB,DEL,2016-12-29 06:00:00,2016-12-29 09:15:00,False,2016-12-29 06:00:00,2016-12-29 09:15:00,,,6,28,275,A0WMD,20161229
547,FL-EK-0751-20161227-DXB-CMN-0,751,DXB,CMN,2016-12-27 03:35:00,2016-12-27 12:30:00,False,2016-12-27 03:35:00,2016-12-27 12:30:00,27/12/2016 03:35,,8,28,238,A0WGO,20161227
548,FL-EK-0779-20161228-CPT-DXB-0,779,CPT,DXB,2016-12-28 18:00:00,2016-12-29 03:35:00,False,2016-12-28 18:00:00,2016-12-29 03:35:00,,,6,38,271,A0WMH,20161228
549,FL-EK-0151-20161231-DXB-CPH-0,151,DXB,CPH,2016-12-31 04:20:00,2016-12-31 11:20:00,False,2016-12-31 04:20:00,2016-12-31 11:20:00,,,0,14,418,A0WVI,20161231
550,FL-EK-0128-20161230-VIE-DXB-0,128,VIE,DXB,2016-12-30 13:55:00,2016-12-30 19:35:00,False,2016-12-30 13:55:00,2016-12-30 19:35:00,,,5,72,384,A0WNW,20161230
551,FL-EK-0213-20161230-DXB-FLL-0,213,DXB,FLL,2016-12-30 23:30:00,2016-12-31 15:55:00,False,2016-12-30 23:30:00,2016-12-31 15:55:00,,,3,10,102,A0WIR,20161230
552,FL-EK-0349-20161229-CMB-DXB-0,349,CMB,DXB,2016-12-29 21:25:00,2016-12-30 01:55:00,False,2016-12-29 21:25:00,2016-12-30 01:55:00,,,2,37,251,A0WWB,20161229
553,FL-EK-0302-20161229-DXB-PVG-0,302,DXB,PVG,2016-12-29 23:10:00,2016-12-30 07:05:00,False,2016-12-29 23:10:00,2016-12-30 07:05:00,,,1,28,347,A0WLJ,20161229
554,FL-EK-0704-20161231-MRU-DXB-0,704,MRU,DXB,2016-12-31 19:00:00,2017-01-01 01:40:00,False,2016-12-31 19:00:00,2017-01-01 01:40:00,,,3,48,379,A0WVR,20161231
555,FL-EK-0062-20161231-HAM-DXB-0,62,HAM,DXB,2016-12-31 20:00:00,2017-01-01 02:15:00,False,2016-12-31 20:00:00,2017-01-01 02:15:00,,,3,27,278,A0WMM,20161231
556,FL-EK-0927-20161227-DXB-CAI-0,927,DXB,CAI,2016-12-27 04:15:00,2016-12-27 08:25:00,False,2016-12-27 04:15:00,2016-12-27 08:25:00,27/12/2016 04:15,27/12/2016 08:25,2,42,313,A0WME,20161227
557,FL-EK-0405-20161229-MEL-SIN-0,405,MEL,SIN,2016-12-29 07:45:00,2016-12-29 15:35:00,False,2016-12-29 07:45:00,2016-12-29 15:35:00,,,3,10,150,A0WNR,20161229
558,FL-EK-0307-20161231-PEK-DXB-0,307,PEK,DXB,2016-12-31 15:40:00,2017-01-01 00:20:00,False,2016-12-31 15:40:00,2017-01-01 00:20:00,,,2,18,197,A0WVM,20161231
559,FL-EK-0854-20161230-KWI-DXB-0,854,KWI,DXB,2016-12-30 00:45:00,2016-12-30 02:30:00,False,2016-12-30 00:45:00,2016-12-30 02:30:00,,,5,39,299,A0WMI,20161230
560,FL-EK-0083-20161230-DXB-GVA-0,83,DXB,GVA,2016-12-30 10:50:00,2016-12-30 17:55:00,False,2016-12-30 10:50:00,2016-12-30 17:55:00,,,5,20,106,A0WGK,20161230
561,FL-EK-0106-20161227-ATH-DXB-0,106,ATH,DXB,2016-12-27 13:25:00,2016-12-27 18:05:00,False,2016-12-27 13:55:00,2016-12-27 18:35:00,,,7,30,198,A0WMC,20161227
562,FL-EK-0238-20161227-BOS-DXB-0,238,BOS,DXB,2016-12-27 03:20:00,2016-12-27 15:30:00,False,2016-12-27 03:20:00,2016-12-27 15:30:00,27/12/2016 03:20,,8,42,295,A0WDY,20161227
563,FL-EK-0060-20161229-HAM-DXB-0,60,HAM,DXB,2016-12-29 14:25:00,2016-12-29 20:55:00,False,2016-12-29 14:25:00,2016-12-29 20:55:00,,,7,41,309,A0WGQ,20161229
564,FL-EK-0788-20161229-ABJ-ACC-0,788,ABJ,ACC,2016-12-29 16:05:00,2016-12-29 17:10:00,False,2016-12-29 16:05:00,2016-12-29 17:10:00,,,3,10,150,A0WMU,20161229
565,FL-EK-0802-20161230-JED-DXB-0,802,JED,DXB,2016-12-30 02:40:00,2016-12-30 05:30:00,False,2016-12-30 02:40:00,2016-12-30 05:30:00,,,0,38,370,A0WCK,20161230
566,FL-EK-0621-20161231-SKT-DXB-0,621,SKT,DXB,2016-12-31 07:10:00,2016-12-31 10:45:00,False,2016-12-31 07:10:00,2016-12-31 10:45:00,,,0,43,304,A0WMH,20161231
567,FL-EK-0766-20161231-JNB-DXB-0,766,JNB,DXB,2016-12-31 20:20:00,2017-01-01 04:15:00,False,2016-12-31 20:20:00,2017-01-01 04:15:00,,,3,24,293,A0WCQ,20161231
568,FL-EK-0835-20161228-DXB-BAH-0,835,DXB,BAH,2016-12-28 22:10:00,2016-12-28 23:25:00,False,2016-12-28 22:10:00,2016-12-28 23:25:00,,,0,10,85,A0WIK,20161228
569,FL-EK-0047-20161229-DXB-FRA-0,47,DXB,FRA,2016-12-29 10:35:00,2016-12-29 17:40:00,False,2016-12-29 10:35:00,2016-12-29 17:40:00,,,0,16,274,A0WVV,20161229
570,FL-EK-0222-20161229-DFW-DXB-0,222,DFW,DXB,2016-12-29 17:25:00,2016-12-30 07:55:00,False,2016-12-29 17:25:00,2016-12-30 07:55:00,,,4,32,287,A0WMQ,20161229
571,FL-EK-0543-20161229-MAA-DXB-0,543,MAA,DXB,2016-12-29 22:00:00,2016-12-30 02:20:00,False,2016-12-29 22:00:00,2016-12-30 02:20:00,,,0,35,376,A0WCB,20161229
572,FL-EK-0902-20161228-AMM-DXB-0,902,AMM,DXB,2016-12-28 09:15:00,2016-12-28 12:05:00,False,2016-12-28 09:15:00,2016-12-28 12:05:00,,,2,34,238,A0WWC,20161228
573,FL-EK-0028-20161229-GLA-DXB-0,28,GLA,DXB,2016-12-29 13:00:00,2016-12-29 20:30:00,False,2016-12-29 13:00:00,2016-12-29 20:30:00,,,7,41,305,A0WGU,20161229
574,FL-EK-0092-20161227-MXP-DXB-0,92,MXP,DXB,2016-12-27 20:20:00,2016-12-28 02:25:00,False,2016-12-27 20:20:00,2016-12-28 02:25:00,,,14,75,418,A0WFN,20161227
575,FL-EK-0425-20161228-PER-DXB-0,425,PER,DXB,2016-12-28 21:40:00,2016-12-29 08:40:00,False,2016-12-28 21:40:00,2016-12-29 08:40:00,,,5,50,398,A0WLF,20161228
576,FL-EK-0027-20161227-DXB-GLA-0,27,DXB,GLA,2016-12-27 03:20:00,2016-12-27 11:30:00,False,2016-12-27 03:20:00,2016-12-27 11:30:00,27/12/2016 03:20,27/12/2016 11:30,0,14,188,A0WGG,20161227
577,FL-EK-0944-20161230-BGW-DXB-0,944,BGW,DXB,2016-12-30 12:50:00,2016-12-30 15:10:00,False,2016-12-30 12:50:00,2016-12-30 15:10:00,,,0,25,283,A0WDG,20161230
578,FL-EK-0110-20161228-MLA-LCA-0,110,MLA,LCA,2016-12-28 13:55:00,2016-12-28 16:15:00,False,2016-12-28 13:55:00,2016-12-28 16:15:00,,,3,10,150,A0WGQ,20161228
579,FL-EK-0721-20161229-DXB-NBO-0,721,DXB,NBO,2016-12-29 12:10:00,2016-12-29 17:20:00,False,2016-12-29 12:10:00,2016-12-29 17:20:00,,,3,39,302,A0WMS,20161229
580,FL-EK-0368-20161228-DXB-CGK-0,368,DXB,CGK,2016-12-28 15:05:00,2016-12-28 23:10:00,False,2016-12-28 15:05:00,2016-12-28 23:10:00,,,0,14,210,A0WWZ,20161228
581,FL-EK-0566-20161228-DXB-BLR-0,566,DXB,BLR,2016-12-28 09:35:00,2016-12-28 13:05:00,False,2016-12-28 09:35:00,2016-12-28 13:05:00,,,1,15,302,A0WDS,20161228
582,FL-EK-0586-20161228-DXB-DAC-0,586,DXB,DAC,2016-12-28 06:30:00,2016-12-28 10:55:00,False,2016-12-28 06:30:00,2016-12-28 10:55:00,,,0,17,307,A0WGB,20161228
583,FL-EK-0505-20161230-BOM-DXB-0,505,BOM,DXB,2016-12-30 04:55:00,2016-12-30 08:10:00,False,2016-12-30 04:55:00,2016-12-30 08:10:00,,,7,39,300,A0WMM,20161230
584,FL-EK-0708-20161227-SEZ-DXB-0,708,SEZ,DXB,2016-12-27 19:50:00,2016-12-28 00:20:00,False,2016-12-27 19:50:00,2016-12-28 00:20:00,,,3,10,150,A0WDA,20161227
585,FL-EK-0008-20161228-LHR-DXB-0,8,LHR,DXB,2016-12-28 09:10:00,2016-12-28 16:00:00,False,2016-12-28 09:10:00,2016-12-28 16:00:00,,,13,76,414,A0WLP,20161228
586,FL-EK-0053-20161229-DXB-MUC-0,53,DXB,MUC,2016-12-29 23:20:00,2016-12-30 06:10:00,False,2016-12-29 23:20:00,2016-12-30 06:10:00,,,0,21,221,A0WLT,20161229
587,FL-EK-0316-20161228-DXB-KIX-0,316,DXB,KIX,2016-12-28 23:20:00,2016-12-29 08:10:00,False,2016-12-28 23:20:00,2016-12-29 08:10:00,,,3,13,119,A0WCE,20161228
588,FL-EK-0388-20161229-RGN-HAN-0,388,RGN,HAN,2016-12-29 06:05:00,2016-12-29 08:05:00,False,2016-12-29 06:05:00,2016-12-29 08:05:00,,,0,0,148,A0WWQ,20161229
589,FL-EK-0879-20161231-DXB-DOH-0,879,DXB,DOH,2016-12-31 00:10:00,2016-12-31 01:25:00,False,2016-12-31 00:10:00,2016-12-31 01:25:00,,,0,2,97,A0WGD,20161231
590,FL-EK-0762-20161231-JNB-DXB-0,762,JNB,DXB,2016-12-31 11:25:00,2016-12-31 19:45:00,False,2016-12-31 11:25:00,2016-12-31 19:45:00,,,2,34,295,A0WMB,20161231
591,FL-EK-0006-20161228-LHR-DXB-0,6,LHR,DXB,2016-12-28 22:00:00,2016-12-29 04:45:00,False,2016-12-28 22:00:00,2016-12-29 04:45:00,,,12,73,421,A0WFT,20161228
592,FL-EK-0856-20161229-KWI-DXB-0,856,KWI,DXB,2016-12-29 06:55:00,2016-12-29 08:35:00,False,2016-12-29 06:55:00,2016-12-29 08:35:00,,,11,40,280,A0WCX,20161229
593,FL-EK-0856-20161228-KWI-DXB-0,856,KWI,DXB,2016-12-28 06:55:00,2016-12-28 08:35:00,False,2016-12-28 06:55:00,2016-12-28 08:35:00,,,0,35,305,A0WGT,20161228
594,FL-EK-0527-20161228-HYD-DXB-0,527,HYD,DXB,2016-12-28 04:45:00,2016-12-28 08:40:00,False,2016-12-28 04:45:00,2016-12-28 08:40:00,,,0,41,304,A0WWF,20161228
595,FL-EK-0878-20161230-DOH-DXB-0,878,DOH,DXB,2016-12-30 11:50:00,2016-12-30 13:00:00,False,2016-12-30 11:50:00,2016-12-30 13:00:00,,,6,7,259,A0WGR,20161230
596,FL-EK-0087-20161228-DXB-ZRH-0,87,DXB,ZRH,2016-12-28 04:25:00,2016-12-28 11:25:00,False,2016-12-28 04:25:00,2016-12-28 11:25:00,,,4,30,179,A0WVU,20161228
597,FL-EK-0544-20161228-DXB-MAA-0,544,DXB,MAA,2016-12-28 22:50:00,2016-12-29 02:45:00,False,2016-12-28 22:50:00,2016-12-29 02:45:00,,,0,36,324,A0WBY,20161228
598,FL-EK-0824-20161228-DMM-DXB-0,824,DMM,DXB,2016-12-28 01:15:00,2016-12-28 02:35:00,False,2016-12-28 01:15:00,2016-12-28 02:35:00,,,1,2,86,A0WDX,20161228
599,FL-EK-8335-20161231-MNL-DXB-0,8335,MNL,DXB,2016-12-31 14:30:00,2016-12-31 23:45:00,False,2016-12-31 14:30:00,2016-12-31 23:45:00,,,0,4,79,A0WWV,20161231
